Post,Intensity
于法律而言，举报的人恪守原则，保证复试的公平，或许以后是个合格的律师；于道德，损人利己，即使成功上岸可能也让他的导师看清他的为人，不会再有什么朋友了，因为没有人喜欢这样自私自利的人。自古忠孝俩难全，换成道德法律还是一样的。没有对错，只是看待问题的角度和层面不一样。 收起全文d,-0.167
要时刻记住谨言慎行，防人之心不可无，切勿交浅言深。 ?,-0.167
 法律是善良与公平之艺术。左手执天平，右手持剑，闭上眼睛我就是正义，睁开眼睛我回到人间。真心祝这位同学往后都能有好的选择和结果，真的太可惜了 ?,-0.167
"岛本环星   这个肯定不能完全落实下去的，班级各种微信群，钉钉各种群，好像现在的老师教学也离不开手机了。……想想我们上学那个时候,在看看现在的…… ?",-0.167
看到一句话同是考研人真的泪目了“淋了很久的雨所以想为你撑把伞”但你却把伞夺走了 看到这个同学的朋友圈真心难过踩着善良的人来实现自己的利益不批评也不支持 但是但凡经历过的都不要冷冰冰地说一句活该吧真的替他们难过 ?,-0.167
违规的人受到了相应的惩罚，那举报的人也应该有一定的处分吧。看上去是维护公平与规则，实际上不过是利己主义作祟罢了，这样的人留在法律圈真的好吗，不敢想象。。 ?,-0.167
我特别特别特别同意，最好严格抓这种行为省的我好好的假期过不了，天天要在手机上改作业答疑，还要截图上交这个职业不做之前真不知道这么“奉献” ?,-0.167
此事已经发酵两天了，大家的看法是怎么样的呢？2022考研党 大家怎么看？ ?,-0.167
 全国很多学校都这样，只封学生的封闭，校内各项设施又跟不上 就挺那啥的吧 学生希望一视同仁 ?,-0.167
淋了三四年的雨，想给别人撑一把伞，这或许也是我微博那么多反馈真题的学长学姐，想帮下一届学弟学妹的共同心理吧~ ?,-0.167
  西外先来，打响高校系统反法西斯双边主义第一枪，史称xian事变，920qiyi。星星之火可以燎原，唤醒全国各地被双标对待的在校大学生与狗（其实狗还很自由）。 ?,-0.167
难再有披荆斩棘屡败屡战的决心…… ?,-0.167
全国的学校都应该像江苏学习，禁止用手机布置作业！ ?,-0.167
多数孩子考90分以上，那谁愿意承认自己的孩子普通？多数家长肯定是不愿意的。在其他孩子在学习奥数的情况下，自己孩子不能落下，于是报一个奥数班，于是其他孩子家长也慢慢地给孩子报奥数班。最终的结果就是多数孩子都报了奥数班。而择校热加剧了奥数学习的热情，谁都想进入名校。无论孩子适不适合学习奥数，奥数成为校内学习之外的必选项。 收起全文d,-0.167
  做个有温度的合格的法律人真难 ?,-0.167
 失败才是常态，但人们只看到成功 ?,-0.167
 趁着疫情封校，校内的商家趁机涨价等等各种行为确实很不妥，给家庭增加了很多负担 ?,-0.167
  看到这条热评，我说不出话。 ?,-0.167
微博人均博导了，都是大明白 ?,-0.167
我理想的封校，是只允许师生、教职工出入，或者限制出入次数，学校保障基本生活需求；而非除大学生外什么人都随意进出，生活需求难以保证，物价飞涨，逮着大学生猛割韭菜不是说不配合防疫抗疫，只是封校这个事，领导们有真正为学生想过吗 ?,-0.167
 快落实叭一想到上传语音作业就头疼iPad ?,-0.167
内卷式培优在中国太普遍了，实在是贻害一代又一代孩子，非常赞同院士的建议，不要让那么多孩子成为陪跑员，成为炮灰，兴趣是最好的老师，让孩子们自己选择，天赋异禀的，学好奥数去研究数学就够了，中国式教育，请放过孩子们！ ?,-0.167
?认真生活 就可以找到生活藏起来的糖果元气满满的哥哥减肥 ?,-0.167
因偶然事件影响一些人的人生轨迹，人大无异于刽子手，很难对其如此的强调规则抱有认同感 ?,-0.167
记得小时候有一次考奥数，我过了初赛，老师非得说我是抄过的，因为那一次考试班级里很多同学都没过初赛 ?,-0.167
福建也已经开始行动了建议取消家长群家长群跟工作群一样了 ?,-0.167
于理来说。我觉得0分并不是不合理的但我有一点疑惑 我看到有人说举报的不该零分 毕竟ta没有分享 等于没有作弊 可是我的理解是：举报人不也是看了分享者的吗？那ta不也算是作弊了吗？是我哪步漏了还是我的理解出了问题？ ?,-0.167
能不能回到几年前那样，不要QQ群，不要微信群 ?,-0.167
除了大学生其他都不是人，只有大学生用肺呼吸，其他人都用腮呼吸，新冠病毒只会感染大学生，不会感染其他人，大学生就该被隔离，其他人自由出入都没事！这该死的形式主义到底要什么时候才能终止？！大学生也想正常出入学校！！！ ?,-0.167
 “只是难有披荆斩棘屡败屡战的决心，也难再有逐梦山海无怨无悔的热情” ?,-0.167
说实在话，有点过分了，校领导都没考虑过学生的感受吗 ?,-0.167
额……很难落实到学校和个人吧 ?,-0.167
srds 我是真的觉得用手机交作业很烦 ?,-0.167
那一年级孩子不会写字自己又记不住作业怎么办？ 2徐州 ?,-0.167
布置作业没啥问题吧！在学校里布置一下，又在群里通知一下作业有哪些，有能力的也可以自己检查做没做完甚至自己辅导，又不是让批改作业 2昆明·昆明医科大学西苑 ?,-0.167
新闻你觉得这样合适吗？ 合适吗？ ?,-0.167
所以快放孩子出去吧 祈祷西外打响高校解封第一枪成功?学校物价上涨 封校一点都没阻止?空空 甚至加速了 ?,-0.167
作为一个上岸了，想给学弟学妹们写经验贴的人后怕了。。。我也从各位学长学姐处获益良多，想让后来报考的同学少走一些弯路，人心难测啊。我的复试承诺书甚至都没加载出来就直接点了同意，现在想去看一看都没办法。那位举报的人进入公检法系统后会是什么结果，令人担忧。 ?,-0.167
支持，希望全国都这样我们读书的时候没有手机老师不也能上课教书布置作业吗 ?,-0.167
请诸君欣赏西外的优秀防疫措施大学生与狗不得出入（其实狗可以） ?,-0.167
只是非常惋惜四战的那位同学希望他有光明的未来 ?,-0.167
“只是难有披荆斩棘屡败屡战的决心，也难再有逐梦山海无怨无悔的热情” ?,-0.167
怎么说呢，规则就是规则。考之前你就知道规则是什么样，你既然参加了就得遵守。比如说你考试手机没在身上，但闹钟响了也算作弊的。所以规则一定要遵守。作为法学生更该有规则意识。不然今天你说一句为了好心枉顾考场规则，学成之后会不会因为一句人情而对抗法律呢？ipad 养乐多 收起全文d,-0.167
不懂意义在哪里 毕竟不是所有学生能做到把作业记在本子上的 ?,-0.167
我现在处在这个艰难的时候 真的没办法说出他们破坏规则活该这种话 我只觉得太心疼他们了 还有四战的…希望他们的未来可以光明 起码他们的本意是善良的 不是龌龊的 我就觉得举报的人是龌龊 不道德 得了便宜还反咬一口 太恶心了 ?,-0.167
 我曾经小学还被作为代表派去考过这玩意儿的基础题，奈何没有系统学习过后来也就没有后来了 ?,-0.167
 举报的人也看了.必须0分 ?,-0.167
我也想放8天假啊  我这垃圾学校只放一天 羡慕8天假的学校 ?,-0.167
 在奥数这个问题上，你愿意承认自己的孩子普通吗？ 2长沙 L晏艳小姐UP的微博视频 ?,-0.167
点进来前，还以为是因为超级难。。。。导致的 ?,-0.167
哈哈哈，我就当笑话听听看看 ?,-0.17
一阵后怕，当时考完就很多人问我题目，还好我没说，取消成绩事小，记过就淦了 ?,-0.17
能不能解封啊，我已经说累了！！！！ 2西安·长安大学城 O网页链接 ?,-0.17
今年考研的我如果过了初试线去复试，我是一句话都不敢说了 ?,-0.17
说实话封校暂时对我没有很大影响，但我现在决定将我所有的考试压力算到学校封校头上 ?,-0.17
截图举报，同学，可真有你的 ?,-0.174
院士说得很清楚：奥数不适合大面积学，只适合少部分确有数学特长的学生。这一点，别勉强；一旦勉强报了，院士谈的另一弊端就明显了：兴趣问题。换句话说，奥数班，有两个导向，其一是特长，孩子确实擅长数学；其二是兴趣，虽然天分稍差，兴趣却浓得化不开，不让学他就和你拼命……那还是学吧，别闹出人命。这两点都没有，勉强报了，副作用很大。孩子没兴趣，硬报，问题来了：他不仅会丧失对奥数的兴趣，甚至连对数学的兴趣也一并丧失 收起全文d,-0.174
我觉得取消安全教育平台是首当其冲的！！！ ?,-0.174
身为考研人，真的不知道说什么好了 ?,-0.174
 学生不能外出，教职工极其家属，校外人士自由出入。都说上了大学就自由了，自由呢？虽然是出于疫情的考虑，一刀切，无非是想省事，问题发生了，疏总好过堵！,-0.174
